http://www.yelp.com/biz/my-big-fat-greek-restaurant-phoenix-3	My Big Fat Greek Restaurant	400 E Van Buren St	Phoenix	AZ	85004	6022545730	3	109	false	false	85002
http://www.yelp.com/biz/tacos-sonora-grill-phoenix	Tacos Sonora Grill	1009 S 7th St	Phoenix	AZ	85034	6022522795	4.5	39	false	false	85003
http://www.yelp.com/biz/ollie-vaughns-phoenix	Ollie Vaughn's	1526 E McDowell Rd	Phoenix	AZ	85006	6022541392	4.5	90	true	false	85003
http://www.yelp.com/biz/pomo-pizzeria-napoletana-phoenix-phoenix	Pomo Pizzeria Napoletana - Phoenix	705 N 1st St	Phoenix	AZ	85004	6027952555	4.5	386	true	false	85003
http://www.yelp.com/biz/welcome-diner-phoenix	Welcome Diner	924 E Roosevelt St	Phoenix	AZ	85006	6024951111	4.5	347	true	false	85003
http://www.yelp.com/biz/thirdspace-phoenix-2	ThirdSpace	1028 Grand Ave	Phoenix	AZ	85007	6022581536	4.5	34	true	false	85003
http://www.yelp.com/biz/taqueria-el-chino-phoenix	Taqueria El Chino	1803 W Van Buren St	Phoenix	AZ	85007	6022546808	4.5	59	true	false	85003
http://www.yelp.com/biz/harumi-sushi-phoenix	Harumi Sushi	114 W Adams St	Phoenix	AZ	85003	6022580131	4.5	340	true	false	85003
http://www.yelp.com/biz/taqueria-la-hacienda-phoenix	Taqueria La Hacienda	254 E Buckeye Rd	Phoenix	AZ	85004	6026163801	4.5	29	false	false	85003
http://www.yelp.com/biz/island-loco-phoenix	Island Loco	Phoenix, AZ	Phoenix	AZ	NA	6232989030	4.5	19	true	false	85003
http://www.yelp.com/biz/oven-and-vine-phoenix	Oven and Vine	14 W Vernon Ave	Phoenix	AZ	85003	6026877632	4.5	74	false	false	85003
http://www.yelp.com/biz/la-santisima-gourmet-taco-shop-phoenix	La Santisima Gourmet Taco Shop	1919 N 16th St	Phoenix	AZ	85006	6022546330	4.5	737	true	false	85003
http://www.yelp.com/biz/la-piazza-phx-phoenix	La Piazza PHX	1 N 1st St	Phoenix	AZ	85004	6027957116	4	114	true	false	85003
http://www.yelp.com/biz/braggs-factory-diner-phoenix	Bragg's Factory Diner	1301 NW Grand Ave	Phoenix	AZ	85007	6027338076	4.5	195	true	false	85003
http://www.yelp.com/biz/international-house-of-food-phoenix	International House of Food	902 W Van Buren St	Phoenix	AZ	85007	6022580077	4.5	45	true	false	85003
http://www.yelp.com/biz/nobuo-at-teeter-house-phoenix	Nobuo At Teeter House	622 E Adams St	Phoenix	AZ	85004	6022540600	4	333	true	false	85003
http://www.yelp.com/biz/cibo-phoenix	Cibo	603 N 5th Ave	Phoenix	AZ	85003	6024412697	4.5	1248	true	false	85003
http://www.yelp.com/biz/vovomeena-phoenix	Vovomeena	1515 N 7th Ave	Phoenix	AZ	85003	6022522541	4.5	315	true	false	85003
http://www.yelp.com/biz/pizza-people-pub-phoenix	Pizza People Pub	1326 N Central Ave	Phoenix	AZ	85004	6027957954	4	173	true	false	85003
http://www.yelp.com/biz/fired-pie-phoenix-4	Fired Pie	201 E Washington St	Phoenix	AZ	85004	6023743888	4.5	29	false	false	85003
http://www.yelp.com/biz/the-maine-lobster-lady-phoenix-2	The Maine Lobster Lady	Phoenix, AZ	Phoenix	AZ	NA	2076692751	4	54	true	false	85003
http://www.yelp.com/biz/couscous-express-phoenix	Couscous Express	1915 E McDowell Rd	Phoenix	AZ	85006	6022527777	4.5	48	true	false	85004
http://www.yelp.com/biz/tacos-sonora-grill-phoenix	Tacos Sonora Grill	1009 S 7th St	Phoenix	AZ	85034	6022522795	4.5	39	false	false	85004
http://www.yelp.com/biz/ollie-vaughns-phoenix	Ollie Vaughn's	1526 E McDowell Rd	Phoenix	AZ	85006	6022541392	4.5	90	true	false	85004
http://www.yelp.com/biz/pomo-pizzeria-napoletana-phoenix-phoenix	Pomo Pizzeria Napoletana - Phoenix	705 N 1st St	Phoenix	AZ	85004	6027952555	4.5	386	true	false	85004
http://www.yelp.com/biz/welcome-diner-phoenix	Welcome Diner	924 E Roosevelt St	Phoenix	AZ	85006	6024951111	4.5	347	true	false	85004
http://www.yelp.com/biz/thirdspace-phoenix-2	ThirdSpace	1028 Grand Ave	Phoenix	AZ	85007	6022581536	4.5	34	true	false	85004
http://www.yelp.com/biz/taqueria-el-chino-phoenix	Taqueria El Chino	1803 W Van Buren St	Phoenix	AZ	85007	6022546808	4.5	59	true	false	85004
http://www.yelp.com/biz/harumi-sushi-phoenix	Harumi Sushi	114 W Adams St	Phoenix	AZ	85003	6022580131	4.5	340	true	false	85004
http://www.yelp.com/biz/el-chullo-peruvian-restaurant-and-bar-phoenix-2	El Chullo Peruvian Restaurant & Bar	2605 N 7th St	Phoenix	AZ	85006	6022798425	4.5	103	true	false	85004
http://www.yelp.com/biz/ritos-market-and-mexican-take-out-phoenix	Rito's Market & Mexican Take Out	907 N 14th St	Phoenix	AZ	85006	6022629842	4.5	205	true	false	85004
http://www.yelp.com/biz/noble-eatery-phoenix	Noble Eatery	2201 E McDowell Rd	Phoenix	AZ	85006	6026882424	4.5	31	true	false	85004
http://www.yelp.com/biz/mariscos-playa-hermosa-phoenix	Mariscos Playa Hermosa	1605 E Garfield St	Phoenix	AZ	85006	6024621563	4.5	247	true	false	85004
http://www.yelp.com/biz/oven-and-vine-phoenix	Oven and Vine	14 W Vernon Ave	Phoenix	AZ	85003	6026877632	4.5	74	false	false	85004
http://www.yelp.com/biz/la-santisima-gourmet-taco-shop-phoenix	La Santisima Gourmet Taco Shop	1919 N 16th St	Phoenix	AZ	85006	6022546330	4.5	737	true	false	85004
http://www.yelp.com/biz/la-piazza-phx-phoenix	La Piazza PHX	1 N 1st St	Phoenix	AZ	85004	6027957116	4	114	true	false	85004
http://www.yelp.com/biz/braggs-factory-diner-phoenix	Bragg's Factory Diner	1301 NW Grand Ave	Phoenix	AZ	85007	6027338076	4.5	195	true	false	85004
http://www.yelp.com/biz/nobuo-at-teeter-house-phoenix	Nobuo At Teeter House	622 E Adams St	Phoenix	AZ	85004	6022540600	4	333	true	false	85004
http://www.yelp.com/biz/cibo-phoenix	Cibo	603 N 5th Ave	Phoenix	AZ	85003	6024412697	4.5	1248	true	false	85004
http://www.yelp.com/biz/vovomeena-phoenix	Vovomeena	1515 N 7th Ave	Phoenix	AZ	85003	6022522541	4.5	315	true	false	85004
http://www.yelp.com/biz/pizza-people-pub-phoenix	Pizza People Pub	1326 N Central Ave	Phoenix	AZ	85004	6027957954	4	173	true	false	85004
http://www.yelp.com/biz/tortas-paquime-phoenix-3	Tortas Paquime	3024 W Van Buren St	Phoenix	AZ	85009	6022332747	4.5	12	true	false	85005
http://www.yelp.com/biz/taqueria-el-fundador-phoenix-3	Taqueria El Fundador	3245 W Van Buren St	Phoenix	AZ	85009	6022339818	4	29	true	false	85005
http://www.yelp.com/biz/la-frontera-2-phoenix	La Frontera #2	3501 W Lincoln St	Phoenix	AZ	85009	6233266808	5	4	false	false	85005
http://www.yelp.com/biz/tommys-burger-shop-and-charbroiler-phoenix	Tommy's Burger Shop and Charbroiler	3653 W Van Buren Ave	Phoenix	AZ	85009	6022721556	5	4	false	false	85005
http://www.yelp.com/biz/mariscos-ensenada-phoenix	Mariscos Ensenada	3242 W Van Buren St	Phoenix	AZ	85009	6023538880	5	2	false	false	85005
http://www.yelp.com/biz/birrieria-obregon-phoenix-2	Birrieria Obregon	3146 W Van Buren St	Phoenix	AZ	85009	6024425142	5	1	false	false	85005
